URL,Method,StatusCode,ResponseTime,IsEmpty,Timestamp
"https://static.oxinis.com/healthmug/image/asset/7210-cw.webp","GET",200,720,false,"2025-06-25T09:38:31.280Z"
"https://static.oxinis.com/healthmug/image/asset/7215-lw.webp","GET",200,710,false,"2025-06-25T09:38:31.282Z"
"https://static.oxinis.com/healthmug/image/asset/6603-ew.webp","GET",200,693,false,"2025-06-25T09:38:31.287Z"
"https://static.oxinis.com/healthmug/image/asset/2727-yv.webp","GET",200,701,false,"2025-06-25T09:38:31.287Z"
"https://static.oxinis.com/healthmug/image/asset/4103-xt.webp","GET",200,702,false,"2025-06-25T09:38:31.288Z"
"https://static.oxinis.com/healthmug/image/asset/2750-ls.webp","GET",200,698,false,"2025-06-25T09:38:31.288Z"
"https://static.oxinis.com/healthmug/image/asset/2748-vu.webp","GET",200,702,false,"2025-06-25T09:38:31.288Z"
"https://static.oxinis.com/healthmug/image/asset/2747-os.webp","GET",200,698,false,"2025-06-25T09:38:31.289Z"
"https://static.oxinis.com/healthmug/image/asset/2744-vi.webp","GET",200,702,false,"2025-06-25T09:38:31.289Z"
"https://static.oxinis.com/healthmug/image/asset/2745-gf.webp","GET",200,702,false,"2025-06-25T09:38:31.289Z"
"https://static.oxinis.com/healthmug/image/asset/2752-te.webp","GET",200,702,false,"2025-06-25T09:38:31.289Z"
"https://static.oxinis.com/healthmug/image/asset/3965-rz.webp","GET",200,701,false,"2025-06-25T09:38:31.291Z"
"https://static.oxinis.com/healthmug/image/asset/3966-wo.webp","GET",200,674,false,"2025-06-25T09:38:31.291Z"
"https://static.oxinis.com/healthmug/image/asset/3503-xb.webp","GET",200,586,false,"2025-06-25T09:38:31.293Z"
"https://static.oxinis.com/healthmug/image/asset/6788-ae.webp","GET",200,599,false,"2025-06-25T09:38:31.296Z"
"https://static.oxinis.com/healthmug/image/asset/1424-yb.webp","GET",200,616,false,"2025-06-25T09:38:31.310Z"
"https://static.oxinis.com/healthmug/image/product/60313-1-30.webp","GET",200,613,false,"2025-06-25T09:38:31.310Z"
"https://static.oxinis.com/healthmug/image/asset/4089-jl.webp","GET",200,646,false,"2025-06-25T09:38:31.314Z"
"https://static.oxinis.com/healthmug/image/product/237624-1-30.webp","GET",200,618,false,"2025-06-25T09:38:31.320Z"
"https://static.oxinis.com/healthmug/image/asset/6125-xl.webp","GET",200,628,false,"2025-06-25T09:38:31.321Z"
"https://static.oxinis.com/healthmug/image/product/356826-1-30.webp","GET",200,600,false,"2025-06-25T09:38:31.321Z"
"https://static.oxinis.com/healthmug/image/product/261978-8-30.webp","GET",200,602,false,"2025-06-25T09:38:31.321Z"
"https://static.oxinis.com/healthmug/image/asset/6288-hc.webp","GET",200,597,false,"2025-06-25T09:38:31.322Z"
"https://static.oxinis.com/healthmug/image/product/237624-1-300.webp","GET",200,624,false,"2025-06-25T09:38:31.323Z"
"https://static.oxinis.com/healthmug/image/asset/5766-hz.webp","GET",200,633,false,"2025-06-25T09:38:31.324Z"
"https://static.oxinis.com/healthmug/image/asset/6291-gq.webp","GET",200,631,false,"2025-06-25T09:38:31.325Z"
"https://static.oxinis.com/healthmug/image/asset/3747-yy.webp","GET",200,728,false,"2025-06-25T09:38:31.327Z"
"https://static.oxinis.com/healthmug/image/asset/3978-uo.webp","GET",200,739,false,"2025-06-25T09:38:31.329Z"
"https://static.oxinis.com/healthmug/image/asset/7212-km.webp","GET",200,709,false,"2025-06-25T09:38:31.330Z"
"https://static.oxinis.com/healthmug/image/asset/7208-dc.webp","GET",200,710,false,"2025-06-25T09:38:31.331Z"
"https://static.oxinis.com/healthmug/image/asset/4130-mc.webp","GET",200,693,false,"2025-06-25T09:38:31.335Z"
"https://static.oxinis.com/healthmug/image/asset/2736-yt.webp","GET",200,698,false,"2025-06-25T09:38:31.336Z"
"https://static.oxinis.com/healthmug/image/asset/2732-as.webp","GET",200,700,false,"2025-06-25T09:38:31.336Z"
"https://static.oxinis.com/healthmug/image/product/384088-1-30.webp","GET",200,628,false,"2025-06-25T09:38:31.337Z"
"https://static.oxinis.com/healthmug/image/product/261978-8-300.webp","GET",200,629,false,"2025-06-25T09:38:31.337Z"
"https://static.oxinis.com/healthmug/image/product/278171-9-30.webp","GET",200,629,false,"2025-06-25T09:38:31.337Z"
"https://static.oxinis.com/healthmug/image/product/278171-9-300.webp","GET",200,629,false,"2025-06-25T09:38:31.338Z"
"https://static.oxinis.com/healthmug/image/product/131254-18-30.webp","GET",200,629,false,"2025-06-25T09:38:31.338Z"
"https://static.oxinis.com/healthmug/image/product/356826-1-300.webp","GET",200,633,false,"2025-06-25T09:38:31.342Z"
"https://static.oxinis.com/healthmug/image/product/131254-18-300.webp","GET",200,633,false,"2025-06-25T09:38:31.342Z"
"https://static.oxinis.com/healthmug/image/asset/6124-ts.webp","GET",200,592,false,"2025-06-25T09:38:31.343Z"
"https://static.oxinis.com/healthmug/image/asset/5149-vk.webp","GET",200,595,false,"2025-06-25T09:38:31.344Z"
"https://static.oxinis.com/healthmug/image/asset/3746-vc.webp","GET",200,658,false,"2025-06-25T09:38:31.347Z"
